text,id,lat,lon
shout muscular cameo appear last night,350735474916212736,51.03757856,-113.29207845
max theactivestick thought refutar report cari contract like naboo could ben suspend,351808295805255680,53.5195361,-113.4569849
follow along home yes mosquito kinda lame,350383220258373632,51.1251665,-114.1846195
want know tran canada open canmoreflod,349306663376912384,51.00198718,-114.03982664
brenarlyc thank come calgari help flor,350042571621416960,51.06150764,-114.06063451
jeremyshan hear ya think,349650602252435456,53.50411185,-112.0589759
hand push weak spot cater bond held sab togeth,351197051268235264,52.052,-111.71
beauti one kind piec art squar fundrais silent austin tonight last hip co qwhqrbs,350420617943715841,55.17223585,-118.79203167
olymp plaza calgari ab other hip co oeakmgo,351800662520127488,51.04570031,-114.0593284
like nativ work today ask time half real nativeproblem hapyaboriginalday,348112407442366464,55.27703,-118.26795
arado thank al photo done great job,348316810422140929,51.05941401,-114.05193475
medicin hat public school dist cathol board joint statement censur hip co rd rflbwa mhflod sd ablo,348896875438546944,49.98041969,-110.72151657
neck whole back sore,349229570957910016,51.05929292,-114.01460392
keithjdhr mrskelyw haha debat terminología documento charter us style constitución,351221651691675648,53.54136379,-113.51550433
envió ex oler anyth,350613160652316676,53.6014664,-113.3783026
courtney wil check thank échele,350013537537638400,51.1251665,-114.1846195
tenshi inspir al calgarian one would never known state crisi el done thank,349446753654804480,51.03875308,-114.2161367
calgari zo remain close earli judi flow st georg island subsecuent clean hip co yoweri lem,348541728086716417,53.53925427,-113.49975684
hey come get cake sausag es fre stamper breakin anoth hour hip co hsvlekg,350252237383151617,51.02957952,-114.04972431
fun work sake devon alberta hip co dyfdrv va,349615950351433728,53.3601839,-113.72151876
maniowendi punta sa lake tomorrow morn eh sleep no night talk pag may time send mo shed skin,351222657175388161,53.45954629,-113.45384924
poutin rufian big cese poutineri hip co ljtflqi,351269363329933312,51.037924,-114.079079
tenshi knew real superman thank love help save day hip co en gas,350764633335951360,51.05251925,-114.14674955
wait se miguelunlimit sume rt,350041131876229121,50.93993,-114.07495
make heart fel someth,349193226676228097,53.55952393,-113.55832054
stay home peopl us work dont ned abe ranger louie los,348157474492256256,51.1831382,-114.50789364
jay win th row beauti wonder take make real god run wc spot interest,348915960654217216,53.42373126,-113.4602859
mani time flashlight ap save butreali,348690542315593728,50.93406953,-114.0540168
berthetank damn gue late say yes haha,349355435326836736,53.54407486,-113.52132868
danidontknowtec agred especi say true se news,349150129053372416,53.60212885,-113.02997134
calgari weather crazi bow river calgaryflod hip co tomi,348174223556112386,51.08734506,-114.0043808
two guy bosqu identica twin call ugli real talk self noth vicari,348746219570491392,53.388859,-114.225986
forgot someon bought pack stoke today útil ful lol wed yay,348660553004224512,53.62375879,-113.61334872
porschenoscent like day ycflod no longer even mention toronto star front page centreofunivers,349394105064894465,51.02689186,-114.11165577
rebelelondon follow back let one banki yes no,351640840239722497,51.05919919,-113.9776315
bankofmontr comerci stan basic talk custom,348639478795096064,51.1912669,-114.4803657
thatgirlaliyah someon gase tonight felino eh,349419869114085376,53.388859,-114.225986
two point spus come,347922043242676225,51.02929483,-113.99152519
bosnio ye son guna get lil fri weekend se,350336766089248768,51.25217391,-113.78905481
troy girar stupid teni gravitar back felino tema go interest danc clown show meow,350384495255486464,52.31924058,-113.81875475
goliat bo everyth nike sock,348539174867070978,53.44422702,-113.48350846
get readi im al cute know no,349006590042583042,53.00843415,-112.85241198
alberta food canadian help acto countri respondió masiva flow hip co awk,349284323955982337,53.53925427,-113.49975684
glad josiebajada birthday weekend get beber insuper dispersa,348961396534431744,50.89658735,-114.10594009
juancharqueno descripción make sound like satin random,349393680362258432,51.01616093,-114.21578888
mala along gana fuman realiz babi eat hay sunshin chang mean big time pregydiari fb,351743228027998208,53.49508069,-112.06190562
one ave bridg ycflod hip co du fr,348844684728221697,51.030333,-114.062964
god time west roto patio pic hip co dsrctxdm,351157833145929728,51.045891,-114.067395
alnewtpir pam brasyladi afternoon domin head max vet ok check wil talk bit luv guy xo,351078104397123584,52.97136115,-113.36583966
ils zona dump,349360720267313152,51.12569948,-114.25237793
wow th st bridg pack car al way ave se crazi ycflod,348109955980746754,51.1251665,-114.1846195
pick pace bagel manten heavi strike pound like drumbeat big help wound,349303922827071489,54.153,-114.103
want go beach lidi pol bring deadseri hungtiti partytilthesunsout,350699780818731008,53.01996347,-112.85285316
mathyoudicki yup want ditch band show watch instead,351406508594044930,53.69178117,-113.57013384
heartbreak flow calgari southern alberta,348187998363471872,51.06230955,-114.0048395
no one els make hay,348991977477517313,53.5782387,-113.55517404
market gasp god,348316986964594688,51.042921,-114.0827694
sparabtani maharani doesnt like puppi rude,348994069919313920,51.1593101,-113.9653599
morn chaparr vale river height poli slight larger golf cours home safe dri ycflod,348452271438323712,50.88596332,-114.0218655
monster drive tip flota lynn ridg golf hip co blin ow,349712319686782976,51.11520376,-114.25804998
head montana listen bretkisel startedwithasong new favourit song,350767960392073216,53.55597164,-113.24740377
beauti day hike brag countri sori útil close public ad tres ablo abrir,350993662412472323,51.06033702,-114.07719011
ofici monitoriza situat red der river útil rise citi keep close hip co el gszwd,348155887531220992,53.53925427,-113.49975684
fabiotag yup man ive never watch show chip hous month chang,350101479434104832,53.61560585,-113.46518982
god luck al angel pelona bringthegold texte,350458788458921984,50.9230294,-113.8684888
proud calgari peopl amaz testamento help,350044478175838209,52.3845365,-113.78056835
voyagevixen strang anyway cant get road want,350261058042208256,51.1251665,-114.1846195
think done chase hard watch someth work fal apart time let go,350883017956409344,55.15804886,-118.79188033
erikapoi readi obvious,350389625707180032,51.00044213,-114.07246915
lethtraf photo radar senil drive north past sugar bowl,349524042572759041,49.66821636,-112.79638025
erikwknudsen crazi cours definit enjoy act,348536908848177153,49.6755847,-112.8102777
newaveoil fort time also said cluterbuck oiler posibilitó,351382237352181760,53.6013925,-113.3783776
gorgeous man white shoe point gate make smile bring one plata sahib hip co ir dot,351770465527820289,51.03439198,-114.07170593
evacuast area tonito keep finger close river doesnt reach home,347938884748980225,51.08414032,-114.11429122
nice day hip co tojdouonr,351491572325568512,53.56646064,-113.54417186
fre mere cast one chain live way respecto enhanc freedom other nelson mandela,349871522405560323,53.50482388,-113.51343575
jordan wana say ur beauti insid forget hate pl give,349707910739275777,51.06339757,-113.97861355
shadiyasux lol alo us abajo got real late like wes ago,348266018273103873,53.388859,-114.225986
great stand alon hydrosec fix solut hex control hydrobloc hip co heh xd,351109047925239808,50.90373082,-113.98235625
lot though bit nose,348878771719385088,53.54662078,-113.51074202
jim cari handl gun violenc movi sport antigunact lok explos,349455970923069440,53.54235453,-113.58179644
guy tight rope grand canyon without barn bal crazi spywar,348985731127078912,50.888765,-114.0318606
stori tonight se calgari flodwat hip co uhnpku oin ycflod cbcnew,348275024387530752,51.05907023,-114.06767411
rt jeremyw premium time report near disast yesterday quiet basket case nigeria hip co sqidcjsfob,348361587876302849,56.76419934,-111.43197183
felino littl run past coupl day anyon look wil desk work sleep,349562841164038146,53.54049,-113.50463
mryankingsley eg,349391113242681345,50.00182282,-110.694712
rcp scene highway crash explos head hip co nic kya sc,349221919578529792,53.53925427,-113.49975684
karibear drianrok al front virgin lol,348992068477132800,51.0362718,-113.9810564
project cao zone one game crazi enough work útil confus stori though paz,351114986644455424,53.5445932,-113.4892794
say life suck haha stu,349336796833914880,53.59926143,-113.37827534
interest discusion crucial import educ cola shift mamá water canada watersumit,350314686790643716,51.13085487,-114.00842633
tashrainbow someon els messag ask acepto repli count,349318814900559872,51.85324383,-113.13429345
host pick cbcradio favourit chuck ad canadian life checkupcbc canada day show,350349242264588289,51.03777684,-114.07934457
peac bridg flore curl club park lot cop car hip co cbfmoe ep,348059624399843329,50.9632223,-114.0629883
burkeboy nice swing watch nerd great super weather sit insid ihaveaproblem,350088360141922304,53.63294106,-113.42621377
earth pic beauti place live aryan,349621031075459074,51.1059823,-113.9585969
sarah lind urban pictionari made ordinari peopl sometim get mese definicion,349400914475487234,51.85312236,-113.13448476
wait someon come home like gras grow timeistandingstil mismo,349613753710546948,50.94666619,-114.11630652
made teribl mistak,351395212385460224,52.29824704,-113.83021495
iamthekm alway readi sing along,350834085708566530,51.01595078,-114.21517315
desert cuisinechateau vine dine costear du rayon hikeski delici great night al round hip co mojowjlz,350804675886465025,51.05370064,-114.08603936
flame adquier david jone brien vas alex tanguy marica calgari hiper veterano forward hip co lp wtf,350410920486379520,51.04839287,-114.05940132
apricotacr yes bout sit togeth no zona tel sting,349666179381604354,50.3437815,-113.7760716
monabrezi fel life threaten real grey area mani time pl claim self defens voten,350296510837166081,53.388859,-114.225986
niña útil young wana no kid,348269889129160704,53.388859,-114.225986
perhap dala replica begin se anoth way defeat head state fel de,351235791931977729,58.935,-110.311
mudan batman nal lok tv market reveng,350106109215907842,52.21385167,-113.81210833
ctvcalgari emerg quédat tenshi calgari ask volant get échele,349298520701927424,51.03339696,-114.07182556
blakeshelton ha let tri hi blake sheldon big fan believ talk,350259237663944704,53.80442065,-113.63079057
malum worst schedul ever news calgari basic shut,349032726474682368,53.41843365,-113.44690289
big clean wil start son hope get citi back ycflod,348639513775583232,51.1069669,-114.20678125
brain game day big player ned tonight end el,348431648863428608,55.344887,-111.027904
antib religiouscrit interest could pleas provid get evid cuenco use time,348838485970546688,52.238548,-113.767627
metalgirlbuscus think know hot take advantag,348996006622404608,51.85324495,-113.13436708
end time field hip co mljtwdb,350062397861543936,52.784763,-113.17104
serious tray take close hour make much fruit,348455411436892165,51.28484,-114.00478
amandabyn stupid,348322762269552640,51.08634038,-114.19668577
realmitchalen air man curent haha,349655401727406080,52.88711267,-118.06080987
irsped engin ching high ceil ahead two airsped land half dozen larg,349982100012810240,54.512,-113.983
caiga joshmcin make ladera probabl cal bullshit lol,350317699777314816,52.98851975,-112.90614063
iliketatsdaili punk rock chick hip co wolf woucthat nice,349350142995996674,55.19223657,-118.77444462
let burn ground sor brother greyham cesara seanryand,349314265024446465,53.51437253,-113.48060321
flor volant organ roseboro échele time help peopl find home pic hip co th,349885347192254465,51.00454432,-114.1167386
studio tour chat media centr hip co tfpqvk nt,348096710817488896,49.915229,-110.9531895
consid wish real nice thing,350841600139739137,51.28472,-114.00466
acord boychuk hit toe scot steven lindo red legal okay deliberant head hunt inmun star decid grape,348652918225899520,53.60518,-113.51864
mental gas envió wait racion,350614497934843905,53.6014139,-113.3782306
stu ab cant spare rt heathermla ben told evacuast big thank calgari polic unbeliev,347941804890537985,53.6022949,-113.0299717
anyon know god montag broker,351154221497843712,50.91570914,-114.10868051
cityofcalgari pleas stay home frida avoid downtown,347932261171224576,51.03906356,-114.07624549
fun productivo night swing bring nanimizu althebasarafel,350531441639170048,51.19071345,-114.49278939
tri best get edmontonoil draft pbartosak,351474729917485056,52.2754575,-113.82071646
wow por citi much handl,350254104238497792,51.05271751,-113.94575261
tal work like fag let go saturado sunday heh ben craig pancak,350013643015983104,51.132351,-114.0086441
danieleburg benrowley actual sting complet elvi script canto confirma glow presenc orc,349023780246523904,49.69275781,-112.83703736
el tok hour go th arc canada olymp park turn around came home,348113241626521600,51.02257528,-114.17261311
demon spider stomach swear,348950886367756288,53.59693704,-113.38715304
cdnpackerfan hahahahahahahaha thank friend aron hernández,348277509227425792,53.25802921,-110.02404263
car shope take life,349280547475955713,52.30370418,-113.81524147
clarkmacgolf yes posit tomorrow,348122914886918145,51.14651134,-114.08615165
alberta cat owner spotlight dramat flor photo hip co lj kit via ctvnew,348201690916331520,50.9078451,-114.0736859
togeth hip co ldrxbvzd photo photographi,351505382641905667,50.927316,-113.956568
jenielockwel julianankova misalysamelo god know work hip co vueamlt,349272492369649665,53.59600809,-113.38283434
citi flow communiti sport provenc countri el tough time,347991173106917376,52.27548455,-113.82071255
tote walk bathroom wit guy ping phone urin like dignast notgonali,349670348112932865,51.0856881,-113.9774032
let keep box clark hous hip co fansub,350996980387946499,51.13782637,-114.21771116
yasmin mil harem sed,348039517879545856,53.50190632,-113.61775832
calgari food delay conserv parti convent nation polici hip co wqrhvwg,348518529848459264,53.53925427,-113.49975684
nhldraft today one fab day hockey much like ryder nba draft oiler thick davewaknuk,351407015777677312,55.18940019,-118.77918018
mubasherlucman ned long march dharma cj corrupto judg pm time throw retir,350885357241380864,53.50180084,-113.61748691
bourbondan wana know sure come hold tight love wild thing thi name bourbon,349726080309006336,53.53447344,-113.56903842
tonight love golf itsbentolong kepitup,349752158251515904,50.88608354,-114.01724626
apoy stamper concern throw parti help neighbor,349963410391318528,52.2344266,-113.7859889
nhlflame flame acquir david jone shane brien vas detail hip co nulfilzgp lleven whoah,350380122462887936,53.52729312,-113.52169849
real tun lol con fui shadealveranga mi cura chicken proud,350042730098987011,51.08312724,-114.00285077
play countri jameson ave calgari helorhighwat stamper,350876521398935552,51.03798898,-114.09081264
today uxyeg season final event tomorrow kelli st north jasper ave hip co zsmpclutym,349530299358642176,53.45689991,-113.51094801
think nap order,350413547676770306,51.070446,-114.15713894
pu pork sandwich sangria stile cooki ice cream someon cal doctor blog sugar level us go mil,351552803988185088,53.4466894,-113.4858035
thatnikonguy oh come mani gue least give stop number would god hint,348353168431804416,53.388859,-114.225986
tate phat buck hip co oliwrpx ir,351791725745938433,53.44677458,-113.56675493
raptor wrong mind head destrozan old player,351758677679681536,53.25108791,-113.53041597
god day far hamdilah famili nt know wat without em,351802689195220992,53.51293,-113.55285
leon want knock guy last toth drop kick sino,350391889268187136,51.26179573,-113.79746468
youralberta pleas poner beber peopl ned fel suport spirit lift,351098480170762240,51.05633902,-114.08243677
el shit eh oh ya time,348073318622048257,49.35308206,-113.45975786
fli tomorrow chain se hope start work monda timhorton crosfing pray,350885784099885056,50.9052326,-114.1042253
came home safe dri hous block rage bow river montgomeri ycflod,348243238186016768,51.06889563,-114.15827307
flew motorhom ft front us,350306421537120256,53.18566851,-113.59844021
tenshi say calgarian want help flor situat best thing limit water use travel,348506302986715137,51.05438347,-114.05438291
lol liberan beat thou love african song pegarl,348676036369711104,51.11623307,-114.06602291
neil mccoy rate bever hilbili theme song guy awesom music countri hip co joshi ni,348682179271864320,55.10929801,-118.75248098
hay birthday angelmari know god one,350880031167365120,51.04647548,-113.82996222
planetleor ful car go dermot complex,349547519883223044,51.15278318,-114.09458172
bigbudycolin voten email,349243868333608960,51.0433089,-114.17502546
god start bal journey hip co xrdlhckb,350998108743811072,52.2999588,-114.0822344
tenshi thank al hard work comunicación best leader citi could ask,348326646123745281,51.0033702,-114.07443882
love victor varga wil alway older brother hip co igt ham,351543957106352128,53.60408028,-113.43533171
jonathanwili call invis would insult peopl everywher,350730407886585861,53.6013949,-113.378394
help want back,348505003956256768,52.751,-116.4
keep distanc lot peopl think beber go two diferent direct,349010378132439040,51.05920416,-113.97745293
mis much benjaminlasni love tagsforlik hip co igua doc,351408227394658304,53.55172114,-113.93896329
peopl favorit player chris poner even old,349373321168687105,51.12576042,-114.25232344
could wors hous air condicion mine youwouldntmindwouldyou,350808289589723136,53.33091618,-110.49381117
joey honest like instagram video shit,351252066326417408,51.07790486,-114.09083946
oh bus art thou second ago rival wil comfort carnag,350405000956088320,51.1251665,-114.1846195
cairobodi count no alien encumbr hous discuss,350838871279403009,53.50070148,-113.47840254
el us gota work hrs tomorrow voluntad shit promis misionpos fuck,350506002094886913,51.03550757,-114.07434443
fist al leader ceo best worst traia entrepreneur hip co gasp ete,348157799718608896,53.56858485,-113.48792781
harisonmoney al seriousn noth il even buy ber,351838512078794754,51.14888156,-114.21189161
bebert hey edielack swedish polic search cycl caer bike seat dizer hip co ropa hja lol,350469410693185536,53.4990256,-113.6357263
hufpostweird man meal month hip co jason los weird say least,350128486503030785,55.18939028,-118.77904874
anyon wildbil bang hit tylerdifley ben danc al night strang come drink us dancer,348329237041774592,51.1711012,-115.5697014
could get tensión sunk view rock close gone solid col,350415465480335361,53.918,-119.975
mani time somehow want,351137083517190145,51.61044693,-112.95224762
open report concern list request via iphon rundlecairn way ne calgari hip co cc pf hous cater lawn,351123594736189440,51.07075141,-113.96101761
perfect bobsleigh weather fill today show bang ausiegram bobsl picoftheday hip co htoipfpstb,351800551287160833,51.16333333,-115.56116667
monton show hola,351124529763983360,53.57030467,-113.47688276
cityofcalgari type pe ned voluntad inglewood,349152063663534081,51.17768957,-114.14793005
arco canada foster dog sent mail let us know,348891320867254272,51.02541503,-114.13004421
come upset think thing make,350907429929754625,51.12598143,-114.22125193
news radio would nop referendum clear look acto rocki give elector gr voic,351385993443672064,53.54168502,-113.26315527
partylitecanada hay first day super candl lover hip co iodo pez,348106955044298753,55.1584465,-118.8097652
wiljpow col status first al,348599429017763840,53.55231868,-113.89915477
sh dear network wife,349268701968744448,53.27715822,-110.05319577
hay se everyon calgari pude togeth communiti stay safe disast albertaflod,348901018983079937,50.89268689,-114.08483516
haha oh right mention gel capsula wil work el liquid form,351432493708218368,51.07910519,-113.92999467
anyon inspir comité violenc play mas efect even ángel diferent game,347936785231409152,51.14296827,-114.16920326
thatgirlaliyah lol no crepe stu like know dor gurú,349950885595586562,53.388859,-114.225986
get roast readi germain bus run prunejuic,351201460148649987,49.69275834,-112.83703657
somewher tim thoma pobr oil bird celebr blackhawk win,349622049720893441,49.6741746,-112.89481766
perk gostampsgo hip co ih kiki,350795213314330624,51.1251665,-114.1846195
bel abil worst custom servic planet fuck al boicot fucker,347884663861288960,53.54418038,-113.53260715
learn love,351618828716879872,53.64206824,-113.64807484
moment peopl claim die hard fan one team cher anyon els win award getitogeth bandwagonjump,349566494969049090,55.3036,-118.22836
brad premier bedford wil ned apears north caught hipo escap zo hip co orefyebp,349816655481798656,51.04839287,-114.05940132
sad se damag devastación beauti citi hope everyon dri safe,348196186454368257,51.04190455,-114.09443697
citi prepar fun safe canada day celebr monton polic ask resid stay hip co xyqdus coz,351501166267482112,53.53925427,-113.49975684
even happen michael,349314210896941057,51.04964952,-114.21150405
spirit live world hip co euvhist,348969434771230720,51.0221442,-114.0010694
bradlyterm glad hear stay safe el thank plan keep,348090977447190531,51.04756729,-113.83101881
heyromeo deal rob get touch menag girli side garthbrok,350081274163109889,51.46657046,-112.75444288
ask big il immedi think height lol question alway fli right past,348875568101593088,52.16449297,-113.82492753
toe go real enjoy moment watch video later contrato blackhawk becauseitsthecup,349360022712614912,53.8761741,-119.1432322
could barbi pencil fuck quit amount space,349052412973158400,52.87278951,-118.08377989
ericoreira awdubreuil watch often,350062493235814400,51.0871146,-114.1171801
res doc meg clean elton yesterday much done ycflod échele hip co oho al,349601246979698689,50.88556479,-114.01695415
lex sylvest zona eat actual grapefruit duh,350250706751594496,51.0170838,-114.04854476
somalia wil take no answer think mean tri later,348754716290871296,53.388859,-114.225986
dynamicfact right half eaten pot draft diner front hyperventil,348936104889700352,53.75145664,-113.94317121
tenshi remind empleo anyon lost day wave eleg ei hip co ycflod ablo,350078184223555584,50.99908776,-114.07468339
go,347895013826510849,50.99908565,-114.07249019
unusu name museum head smash bufalo jump world historia site consisten hip co ha ohaxsf,349660610579021824,49.7053318,-113.6531011
matai think fischer come dinkout,351547439364325376,52.87947271,-118.08015605
lok toe goin cara hockey,348601838683168768,53.42384316,-113.4601582
want someth today,351774444240388097,56.71996562,-111.37259908
hipsteryogi el famili ipu preferent date tonic women think wholesom white girl,348287828616163328,53.388859,-114.225986
tchegwyn know clean,348569303781613568,53.24828235,-113.53519701
town burdel bounc parad present kent acto everyon welcom atendí hip co ug,350977389196619778,49.915229,-110.9531895
nm hate cajun recib spice al gr,351790745037963264,53.56677878,-113.55978495
pompa gue might like soren time felt import,349065164387151873,51.00995673,-114.20076434
minrvagroup sori answer question donativo yesterday sure requir,349301634662285313,51.03788291,-114.07834072
get fre dietcok outsid northland rededmonton,349747133181730817,53.57103502,-113.45628535
gspelcheck gaymariagewileadto lord fresh sient clean laundri hip clase gift tote neighbor,350375399626248194,53.50460245,-113.50793129
expect defiant met,350397241732775940,53.5275733,-113.56473762
wonder weekend monton boy trentongervai jungl jim albert hip co hzazazvnbx,351486663819673600,53.52288543,-113.62373829
shawhelp internet servic inglewood calgari area tri figur us tiger problem,351027417386721281,51.03993678,-114.02602157
swagnila ice swag ever ben love,351378802594689024,53.15886723,-112.69520268
sineadbrown canto sleep lol,350886797397598209,51.61044693,-112.95224762
made raspberi chocol milkshak boy diner wifedup,348283932145487872,52.30472722,-114.10114494
sarahschulz guy walk acto grand canyon wire,348984473506959362,51.55770901,-114.10256077
peopl random text tel keep eye dentista hide arm heart sobles,350344391090634752,50.91453524,-113.97659479
anoth great quit debradigiovani videontrail boy what like heart funk,351494600365572096,53.41566745,-113.4611127
flu urkidnrit hm must best friend wife lol,350542557282967552,51.08613162,-113.98300598
bikini alyssa non stop hour pm,349737319667990531,50.90928813,-114.11492766
ben crazi day hay help wait peopl afect ycrisrabov,348619966666395648,50.9943679,-114.0738203
rt globalcalgari photo calgari ami flow hip co ulric fe ycflod,348229257748701184,53.41828857,-113.44696354
calgari resid desplac food line recoveri cash alberta govern long hot wait hip co hado fe,351519295383154689,51.04839287,-114.05940132
janarden frick love word whensthenewcdgoingtodrop,349717005210886149,51.04013911,-114.09751995
juancharqueno lmakeila gue know thing two scare disast,347938410352230400,51.14291055,-114.16926733
im sing beach boy pude,350086593383645185,53.00797143,-112.93191813
son au thoro kimfcoat hey guy taken,351761164897755136,49.58439469,-114.16287698
ryanpetryshyn get fre golf,349772798299881474,53.48165371,-113.66569918
even complaint bad except whole wake non thing yuck,349536481280401408,53.53961651,-113.41809773
updat map censur citi hip co run nj,348829465067003905,52.29799862,-113.84538607
cara came back check properti no damag al final rest think les fortun hope son,348965214743576576,51.03997344,-114.02586864
drop two quick suces third top brought blaster hard,351041471513759746,58.768,-114.056
cyclepaloza stage god life communiti bike shop hip co gn xhp,350806398088642562,51.0538174,-114.08544861
youarefierc super mon tonight,348997479108321280,53.51546506,-113.28198225
updat pic dome ycflod hip co bemnpfr,348623488287924224,51.14132389,-114.13074593
baconhound clean parent love incondicion lieswetelourchildren,349726516835401729,53.53447344,-113.56903843
one stop home yeglongday check duxburyroad startupedmonton hq hip co egkacjhgvh,348255383397212160,53.54591125,-113.49881172
jesewel that awesom way go,350792449691631617,53.585534,-113.5425871
tanyaholm think exact thing bet aprilwien los pretti cute poni hair,350473158043779073,53.51522892,-113.28202147
great weather today lake louis mcnair pond hip co fe sh,351570817378811904,51.42921887,-116.18338464
comonwhitegiri one tri learn lyric rap song surpris peopl car ride cara herbal,349001032010960896,53.5068141,-113.574489
rt mrlubemedhat wil remain close notic thank patienc se son media mhflod,349230893040275456,50.00188142,-110.6948228
chimaincalgari darci live neighborhood alway empti doc crowd no charg hr limit col hip co edkosokfvd,349682411296157696,51.0584307,-114.06091818
nervous sleep,350482806683598849,53.55720601,-116.79824195
great day swagelokedmon marketingrxca anoth event rais thestoleri bless involv hip co zfqpsi,350013106065379328,53.41717162,-113.6914095
john trask work end last super wake border wet dream,350387489460068352,54.00129975,-111.27960666
hahahaha rt pardon rocket hockeymem al know fan like hip co pal non cena sound,348992243161497600,53.41962161,-113.44713302
jonathanwili brucemcurdi yeah think would ask deberl,351025281080893440,53.5984737,-113.3878674
joshclasenctv ctvedmonton non stop thunder woke would expect severo storm warn,350153901812621313,53.6934188,-113.2484506
part bow hathaway wash away close untabl usar bike clive ave hip co gmanacpb,349237270605340672,51.03725059,-114.00444553
ryanagar awesom pic disguis way beber date,348993881599258626,53.48162712,-113.66602994
momsnightout blast john super col,348614528256327681,53.56248422,-113.50610653
jonathanwili no report ever ben ridicul wrote someth regres convinc make sens,350713458800603136,53.6014223,-113.3783067
humor either get atend think retardado,350119687234912257,50.8670768,-114.01472692
shizu gue never found anyon despid quit much,350846096785944579,51.01610095,-114.21537653
partyhog se sherlockswem tonight,351390449820385281,53.388859,-114.225986
babybuncey would mil keep job,349216020285755392,53.55054231,-113.47860618
warn car go gas station start run,348204756625403905,51.07687129,-114.09066059
knifenerd film noth actual play basebal,350864874231963648,51.05886607,-114.04187235
gracieaneo oh awesom yeah super busi lol se say hi,351066639632039936,52.31236863,-114.09121888
downtown calgari ben shut right never sen bad ever get flor day today,348066247889543168,51.02793789,-114.13385381
amaz theofleuri news breaker today loislan,348256212023930880,51.03363278,-114.16560662
dunk cooki milk se burl come tri breath real drown murder,350624002433236992,50.97788342,-114.07194471
misbean open window hal gue word lost would mean know,347976710467223553,53.6386104,-113.54801894
sitio home watch bail thousand surround sound jedi,348911538222026752,53.5855184,-113.5425508
twentynineyear zona watch jay game flor relief victim eat breakfast pub calgari kinda day,348879879535747072,50.9535348,-114.12991
readi stack color colorado runkl hip co vrzintabxf kodiakmountainston medicinehat akbar,349190123176464384,49.19133377,-113.31616974
unusuaifactpag sarcasmo reduc risk mental diseas alzheim yay safe,348610495382695936,49.67198461,-112.80209033
iansomerhald honor petsatwork day lok recycl basket offic hip co ropa mg cute,348141055033626624,53.55671773,-113.25860459
thedaveywavey coltonlhayn canto retret set eye bitch slap del death,350493985892077570,52.67512869,-113.60961579
cinziacimino se salad form tomorrow tendra gabrielaneda,349715284522835968,51.04055713,-114.08886343
hay th day dearest okay ever dahlia cowgirl teme parti donkey hip co kpwmkspix,349735751379988480,49.66711346,-112.78850375
notalazysuzen no modern man get trafico im head deli,348093491622064128,51.02392572,-114.11390633
jami fox second year row rayon shirt dope,351510686884573185,51.05916919,-113.97735024
pasitobuli yes deal way late everyon uncl saw schneider goali tra,351804362097569794,53.5198014,-113.4571651
anoth bar argument meredith pourhous bier bistro hip co paz,351537115840012288,53.518161,-113.496954
student met new princip school next year sister localic notast,349307741153665024,53.45513846,-113.51401465
marchando bad coreysnyd pare count trombon ben pretti funk today haha,351047326044925952,53.54206009,-113.93255828
salvan lake beach ab hip co ubqtnrsxf,351810229199052801,52.31036778,-114.09808159
jesespector al seriousn rodeo rule fan,350802155046846465,51.12575593,-114.25237885
lemieuxc sure beber stop parti,347953921890852865,50.88833123,-113.96829788
danyfrontblunt rusia day june th miss one,351780536567611393,52.25127598,-113.82543611
gwendolyn much clearanc left elbow pase th street bridg mision kateykat hip co enlsubdt,347897442085253122,51.05602683,-114.08702452
ave st lot pared drain ycflod hip co doc esto,349196726210543616,51.030503,-114.070493
excelent christophclarey feder gone much les surpris sergio stakhovski piec hip co uau ivan,350708582452445184,53.5416064,-113.49417802
mchsgrad novela beatl stunner graduación funyfac goy monton hip co thor,348235423954382848,53.56919215,-113.45473766
jonathoncori apologis donativo correct spell thank,349402114293891072,50.916639,-114.120564
yo macklemor come check ihumanyouth monton yes human,349577994198728704,53.54362856,-113.48242099
homeswetyeg phunphunphun impres get bridg útil open expect close point,348077467552083968,51.04646982,-114.07695327
robot band ful efect come say hi whyteav oldstrathcona colourblind cloth hip co jefe epwlv,348579313014149122,53.51824678,-113.50207823
big boy sobowyc hip co lz croa,348985216670527488,51.03876548,-114.01421621
madam dame groupi follow,349656430183325696,51.08611691,-113.98291694
inter franki nah go man nani zona hit,349670482204819459,53.5971518,-113.37742826
uabearsfotb smith wright game bomb,348293120510787584,53.65241238,-113.67440847
slide fun im fan though tomi play hip co ckehwnj,349983114669469696,50.934343,-113.96354
carlahowat clase son heber rate satin dead oler idiot fring sei enjoy,349200414140420096,53.5415564,-113.26326131
lake pesto grenorg tretouch icefield parka jasper bang nation park hip co es hpaxbtu,351495557388316672,51.72379806,-116.49875077
calgarytransit thank plate hope stay dri wil train run normal tomorrow morn,347892729822445569,51.08224818,-114.12940167
kelyhrudey hay calgari flor,348248150676484097,51.11665756,-114.17600099
tez tere owen ko tax bil hip co osjlivolah buena zona okay,351609682365906944,53.54585451,-113.88922131
thank mh firefight wave daughter fire truck made day media localhero,350312013613899777,50.00987802,-110.64887307
kristadev babe ask sarah know talk volunt,349585848028758017,51.1251665,-114.1846195
jay could get are asar ned,348234592932749312,50.9795895,-114.02473071
